Date,Price,Grid load forecast,Wind power forecast
2018-07-19 22:00:00,56.15,14751.0,1008.0
2018-07-19 23:00:00,51.9,14313.5,946.0
2018-07-20 00:00:00,48.82,13305.75,567.0
2018-07-20 01:00:00,45.6,12496.25,510.5
2018-07-20 02:00:00,44.49,11959.25,467.5
2018-07-20 03:00:00,44.05,11831.0,431.25
2018-07-20 04:00:00,44.93,11810.5,423.75
2018-07-20 05:00:00,45.04,11927.0,413.5
2018-07-20 06:00:00,52.47,12767.75,340.75
2018-07-20 07:00:00,57.61,14087.0,248.0
2018-07-20 08:00:00,57.93,14990.25,175.5
2018-07-20 09:00:00,57.98,15174.0,128.0
2018-07-20 10:00:00,57.06,14935.0,96.75
2018-07-20 11:00:00,56.69,14734.0,92.75
2018-07-20 12:00:00,55.1,14412.75,121.5
2018-07-20 13:00:00,54.07,14427.5,158.0
2018-07-20 14:00:00,54.03,14399.0,199.25
2018-07-20 15:00:00,55.06,14355.5,285.5
2018-07-20 16:00:00,56.07,14444.5,414.25
2018-07-20 17:00:00,57.91,14859.75,544.25
2018-07-20 18:00:00,58.5,14865.0,597.0
2018-07-20 19:00:00,58.95,14833.0,645.75
2018-07-20 20:00:00,57.98,14915.25,695.0
2018-07-20 21:00:00,56.1,14551.5,685.75
2018-07-20 22:00:00,56.02,14287.75,690.25
2018-07-20 23:00:00,52.57,13979.75,683.75
2018-07-21 00:00:00,50.33,13651.5,818.5
2018-07-21 01:00:00,48.79,12651.0,775.25
2018-07-21 02:00:00,44.73,12122.5,762.0
2018-07-21 03:00:00,45.52,11887.0,750.5
2018-07-21 04:00:00,44.67,11733.0,719.5
2018-07-21 05:00:00,44.4,11505.75,647.25
2018-07-21 06:00:00,44.06,11507.25,476.75
2018-07-21 07:00:00,46.69,11660.75,332.5
2018-07-21 08:00:00,52.52,11803.75,245.75
2018-07-21 09:00:00,55.04,12028.5,210.0
2018-07-21 10:00:00,55.09,11906.5,185.0
2018-07-21 11:00:00,55.18,11519.75,199.5
2018-07-21 12:00:00,54.72,11134.5,268.25
2018-07-21 13:00:00,50.46,10908.0,361.75
2018-07-21 14:00:00,45.0,10764.25,452.5
2018-07-21 15:00:00,45.1,10743.0,549.25
2018-07-21 16:00:00,47.09,11120.0,669.0
2018-07-21 17:00:00,53.12,11791.5,810.75
2018-07-21 18:00:00,55.02,12453.75,853.25
2018-07-21 19:00:00,55.22,12963.5,920.0
2018-07-21 20:00:00,54.96,13412.75,1021.75
2018-07-21 21:00:00,54.68,13421.5,1067.75
2018-07-21 22:00:00,71.4,13351.75,1037.75
2018-07-21 23:00:00,54.17,13006.25,960.0
2018-07-22 00:00:00,60.79,12245.5,755.0
2018-07-22 01:00:00,49.47,11591.75,744.25
2018-07-22 02:00:00,44.25,11114.25,723.5
2018-07-22 03:00:00,43.87,10903.5,663.5
2018-07-22 04:00:00,42.85,10758.25,610.5
2018-07-22 05:00:00,42.2,10486.0,519.25
2018-07-22 06:00:00,42.07,10245.5,391.5
2018-07-22 07:00:00,42.4,10105.75,277.75
2018-07-22 08:00:00,43.61,9989.5,200.0
2018-07-22 09:00:00,44.74,9945.75,209.5
2018-07-22 10:00:00,44.5,9863.75,205.25
2018-07-22 11:00:00,44.78,9698.25,207.25
2018-07-22 12:00:00,46.0,9759.0,254.75
2018-07-22 13:00:00,41.98,9689.0,351.5
2018-07-22 14:00:00,41.25,9610.0,435.75
2018-07-22 15:00:00,41.4,9665.25,466.0
2018-07-22 16:00:00,42.87,10109.25,498.0
2018-07-22 17:00:00,48.0,11184.75,507.0
2018-07-22 18:00:00,47.96,12111.25,469.0
2018-07-22 19:00:00,55.14,12830.5,420.75
2018-07-22 20:00:00,56.95,13485.5,386.75
2018-07-22 21:00:00,58.73,13610.0,303.25
2018-07-22 22:00:00,64.44,13592.5,213.75
2018-07-22 23:00:00,62.93,13206.25,158.75
2018-07-23 00:00:00,53.52,12397.25,101.5
2018-07-23 01:00:00,48.59,11839.0,88.5
2018-07-23 02:00:00,45.8,11518.75,81.25
2018-07-23 03:00:00,44.5,11415.5,64.75
2018-07-23 04:00:00,44.68,11416.0,57.5
2018-07-23 05:00:00,47.45,11648.5,54.75
2018-07-23 06:00:00,53.06,12551.0,30.0
2018-07-23 07:00:00,58.95,14154.75,20.25
2018-07-23 08:00:00,59.94,15168.5,16.0
2018-07-23 09:00:00,59.05,15126.0,14.5
2018-07-23 10:00:00,57.99,15026.75,14.25
2018-07-23 11:00:00,57.98,14879.25,16.25
2018-07-23 12:00:00,57.27,14694.5,22.0
2018-07-23 13:00:00,56.86,14770.5,31.75
2018-07-23 14:00:00,55.26,14877.5,45.0
2018-07-23 15:00:00,55.2,15007.5,57.25
2018-07-23 16:00:00,55.82,15201.5,80.75
2018-07-23 17:00:00,57.91,15579.0,99.5
2018-07-23 18:00:00,59.91,15457.0,96.75
2018-07-23 19:00:00,61.45,15543.75,104.5
2018-07-23 20:00:00,60.1,15535.75,117.75
2018-07-23 21:00:00,59.02,15189.5,125.25
2018-07-23 22:00:00,57.98,14932.0,141.25
2018-07-23 23:00:00,55.74,14319.0,144.75
2018-07-24 00:00:00,50.88,13176.25,173.25
2018-07-24 01:00:00,47.47,12308.75,251.25
2018-07-24 02:00:00,46.55,12021.25,314.5
2018-07-24 03:00:00,45.09,11731.75,319.5
2018-07-24 04:00:00,45.57,11743.75,317.25
2018-07-24 05:00:00,47.42,11969.25,295.5
2018-07-24 06:00:00,53.97,12788.5,260.25
2018-07-24 07:00:00,60.63,14245.25,190.5
2018-07-24 08:00:00,62.9,15153.75,111.5
2018-07-24 09:00:00,61.32,15336.5,79.0
2018-07-24 10:00:00,59.57,15249.75,70.75
2018-07-24 11:00:00,66.4,15030.75,66.5
2018-07-24 12:00:00,64.42,14618.75,69.0
2018-07-24 13:00:00,65.31,14456.5,86.25
2018-07-24 14:00:00,64.22,14430.0,107.75
2018-07-24 15:00:00,57.67,14355.0,124.75
2018-07-24 16:00:00,58.19,14494.25,164.0
2018-07-24 17:00:00,64.9,14808.75,230.5
2018-07-24 18:00:00,64.17,14781.5,344.5
2018-07-24 19:00:00,65.51,14962.75,448.75
2018-07-24 20:00:00,64.22,15252.75,482.75
2018-07-24 21:00:00,63.89,15097.0,433.75
2018-07-24 22:00:00,61.94,15029.0,416.25
2018-07-24 23:00:00,56.27,14455.75,402.25
2018-07-25 00:00:00,53.64,13024.0,263.75
2018-07-25 01:00:00,50.66,12330.5,261.25
2018-07-25 02:00:00,49.08,11942.75,254.25
2018-07-25 03:00:00,48.7,11753.75,262.5
2018-07-25 04:00:00,48.74,11737.25,265.5
2018-07-25 05:00:00,49.79,11841.5,272.0
2018-07-25 06:00:00,55.71,12667.75,246.25
2018-07-25 07:00:00,62.96,13930.25,197.75
2018-07-25 08:00:00,65.0,14831.25,171.0
2018-07-25 09:00:00,65.07,15118.75,155.5
2018-07-25 10:00:00,66.98,15089.25,146.75
2018-07-25 11:00:00,64.9,14976.0,163.75
2018-07-25 12:00:00,60.5,14844.25,227.5
2018-07-25 13:00:00,62.48,14869.25,321.5
2018-07-25 14:00:00,60.0,14828.25,418.25
2018-07-25 15:00:00,59.0,14707.5,511.5
2018-07-25 16:00:00,67.8,14771.75,623.5
2018-07-25 17:00:00,73.6,15130.75,725.0
2018-07-25 18:00:00,65.8,14950.5,802.5
2018-07-25 19:00:00,66.9,14943.0,878.5
2018-07-25 20:00:00,65.45,15094.0,899.25
2018-07-25 21:00:00,64.37,14879.5,912.0
2018-07-25 22:00:00,62.02,14744.5,960.75
2018-07-25 23:00:00,56.23,14248.25,958.25
2018-07-26 00:00:00,50.02,13190.75,900.5
2018-07-26 01:00:00,48.4,12340.5,825.25
2018-07-26 02:00:00,47.5,11959.0,766.0
2018-07-26 03:00:00,46.75,11771.0,732.0
2018-07-26 04:00:00,46.35,11766.5,707.75
2018-07-26 05:00:00,47.34,11896.5,632.75
2018-07-26 06:00:00,52.28,12708.75,505.5
2018-07-26 07:00:00,60.77,14069.75,401.0
2018-07-26 08:00:00,64.08,14989.5,261.5
2018-07-26 09:00:00,65.44,15292.25,203.5
2018-07-26 10:00:00,71.0,15044.5,179.0
2018-07-26 11:00:00,72.35,14773.0,174.75
2018-07-26 12:00:00,75.0,14486.25,175.25
2018-07-26 13:00:00,72.4,14588.75,190.25
2018-07-26 14:00:00,71.87,14607.0,187.0
2018-07-26 15:00:00,67.88,14626.0,179.5
2018-07-26 16:00:00,74.9,14801.75,195.75
2018-07-26 17:00:00,80.1,14970.5,235.5
2018-07-26 18:00:00,74.5,14873.5,257.0
2018-07-26 19:00:00,77.97,14993.75,383.5
2018-07-26 20:00:00,75.48,15204.0,637.75
2018-07-26 21:00:00,71.66,14847.75,948.75
2018-07-26 22:00:00,84.62,14725.25,1214.5
2018-07-26 23:00:00,67.64,14222.25,1227.75
2018-07-27 00:00:00,56.0,13263.0,1309.0
2018-07-27 01:00:00,46.51,12508.5,1473.0
2018-07-27 02:00:00,45.0,11967.75,1693.75
2018-07-27 03:00:00,45.0,11835.0,1602.75
2018-07-27 04:00:00,44.72,11838.25,1429.5
2018-07-27 05:00:00,47.02,11998.0,1454.5
2018-07-27 06:00:00,52.51,12784.0,1452.75
2018-07-27 07:00:00,60.91,14070.0,1366.5
2018-07-27 08:00:00,62.01,14951.25,1165.75
2018-07-27 09:00:00,61.09,15187.5,961.75
2018-07-27 10:00:00,78.98,14953.5,836.75
2018-07-27 11:00:00,76.47,14707.5,791.0
2018-07-27 12:00:00,71.01,14337.75,807.75
2018-07-27 13:00:00,65.54,14377.5,734.5
2018-07-27 14:00:00,64.49,14357.0,651.5
2018-07-27 15:00:00,60.14,14361.75,552.25
2018-07-27 16:00:00,63.36,14492.5,476.75
2018-07-27 17:00:00,74.9,14874.5,461.25
2018-07-27 18:00:00,71.8,14830.75,556.5
2018-07-27 19:00:00,66.04,14795.75,781.0
2018-07-27 20:00:00,72.1,14856.5,1111.5
2018-07-27 21:00:00,64.45,14463.0,1469.25
2018-07-27 22:00:00,74.28,14236.0,1802.0
2018-07-27 23:00:00,60.18,13854.75,2047.75
2018-07-28 00:00:00,71.6,13597.75,1731.5
2018-07-28 01:00:00,60.33,12608.0,2017.25
2018-07-28 02:00:00,48.81,12106.75,2003.75
2018-07-28 03:00:00,47.13,11860.75,1644.25
2018-07-28 04:00:00,46.6,11724.75,1310.75
2018-07-28 05:00:00,43.04,11553.25,970.5
2018-07-28 06:00:00,45.54,11487.5,738.75
2018-07-28 07:00:00,48.25,11635.5,603.5
2018-07-28 08:00:00,50.83,11774.75,557.75
2018-07-28 09:00:00,65.15,12014.5,657.5
2018-07-28 10:00:00,71.6,11883.25,915.0
2018-07-28 11:00:00,58.99,11535.5,1324.25
2018-07-28 12:00:00,54.17,11171.75,1668.25
2018-07-28 13:00:00,45.88,10910.75,1942.25
2018-07-28 14:00:00,42.09,10710.25,2291.75
2018-07-28 15:00:00,41.81,10818.25,2677.25
2018-07-28 16:00:00,42.4,11293.5,2938.0
2018-07-28 17:00:00,45.11,11907.0,3101.25
2018-07-28 18:00:00,50.0,12483.0,3113.75
2018-07-28 19:00:00,52.88,12958.0,3077.25
2018-07-28 20:00:00,52.84,13379.25,3047.25
2018-07-28 21:00:00,53.09,13423.75,2836.0
2018-07-28 22:00:00,55.22,13488.5,2562.5
2018-07-28 23:00:00,50.59,13145.75,2251.5
2018-07-29 00:00:00,47.4,12461.5,1432.5
2018-07-29 01:00:00,42.78,11801.25,1403.5
2018-07-29 02:00:00,41.63,11356.25,1403.75
2018-07-29 03:00:00,42.21,11151.25,1350.0
2018-07-29 04:00:00,42.5,11028.25,1304.0
2018-07-29 05:00:00,42.5,10821.5,1228.5
2018-07-29 06:00:00,42.09,10547.0,1151.0
2018-07-29 07:00:00,40.49,10358.5,1061.0
2018-07-29 08:00:00,40.55,10284.75,1139.5
2018-07-29 09:00:00,40.59,10256.75,1451.5
2018-07-29 10:00:00,41.57,10282.75,1851.5
2018-07-29 11:00:00,40.57,10181.75,2267.5
2018-07-29 12:00:00,40.61,10231.25,2477.5
2018-07-29 13:00:00,40.98,10208.25,2556.0
2018-07-29 14:00:00,36.76,10136.0,2531.25
2018-07-29 15:00:00,37.4,10132.25,2375.0
2018-07-29 16:00:00,41.53,10424.25,2170.0
2018-07-29 17:00:00,42.01,11358.75,1936.75
2018-07-29 18:00:00,50.73,12225.0,1514.5
2018-07-29 19:00:00,55.76,12899.5,1154.5
2018-07-29 20:00:00,57.43,13557.75,937.75
2018-07-29 21:00:00,57.94,13680.0,838.5
2018-07-29 22:00:00,57.22,13727.5,861.75
2018-07-29 23:00:00,53.65,13326.25,975.25
2018-07-30 00:00:00,49.87,12623.0,1647.5
2018-07-30 01:00:00,46.58,12076.5,1477.0
2018-07-30 02:00:00,45.04,11722.75,1341.25
2018-07-30 03:00:00,44.26,11594.75,1217.0
2018-07-30 04:00:00,44.81,11593.5,1164.0
2018-07-30 05:00:00,45.04,11792.0,1138.5
2018-07-30 06:00:00,52.56,12622.0,1100.0
2018-07-30 07:00:00,59.21,14104.0,1004.0
2018-07-30 08:00:00,60.99,15071.25,904.5
2018-07-30 09:00:00,61.08,15130.25,884.75
2018-07-30 10:00:00,57.36,15068.75,876.0
2018-07-30 11:00:00,57.06,15038.25,861.5
2018-07-30 12:00:00,55.91,14916.25,934.5
2018-07-30 13:00:00,54.47,15026.5,1071.5
2018-07-30 14:00:00,53.55,15149.5,1192.75
2018-07-30 15:00:00,54.54,15305.5,1097.75
2018-07-30 16:00:00,55.94,15465.0,935.0
2018-07-30 17:00:00,61.45,15826.75,735.0
2018-07-30 18:00:00,62.8,15764.5,527.0
2018-07-30 19:00:00,64.63,15841.75,364.5
2018-07-30 20:00:00,63.46,15764.75,271.5
2018-07-30 21:00:00,62.06,15476.5,109.25
2018-07-30 22:00:00,60.37,15349.5,80.75
2018-07-30 23:00:00,51.46,14721.0,106.5
2018-07-31 00:00:00,47.02,13692.0,61.25
2018-07-31 01:00:00,45.98,12860.5,78.0
2018-07-31 02:00:00,45.25,12431.25,77.25
2018-07-31 03:00:00,44.34,12181.25,58.75
2018-07-31 04:00:00,44.03,12145.75,73.25
2018-07-31 05:00:00,46.07,12319.0,84.25
2018-07-31 06:00:00,51.91,13041.75,78.5
2018-07-31 07:00:00,62.48,14437.25,77.75
2018-07-31 08:00:00,65.77,15347.75,114.75
2018-07-31 09:00:00,65.9,15709.0,305.5
2018-07-31 10:00:00,62.03,15582.0,786.0
2018-07-31 11:00:00,60.73,15369.25,1321.0
2018-07-31 12:00:00,56.65,15019.25,1661.25
2018-07-31 13:00:00,54.46,14864.5,1909.25
2018-07-31 14:00:00,52.87,14807.0,1894.75
2018-07-31 15:00:00,53.1,14687.25,1608.25
2018-07-31 16:00:00,54.02,14835.75,1354.75
2018-07-31 17:00:00,61.01,15145.75,1091.25
2018-07-31 18:00:00,65.06,15043.0,803.75
2018-07-31 19:00:00,65.96,15162.0,535.75
2018-07-31 20:00:00,65.32,15377.0,321.5
2018-07-31 21:00:00,65.32,15304.5,165.75
2018-07-31 22:00:00,63.68,15278.5,75.25
2018-07-31 23:00:00,52.93,14649.25,40.25
2018-08-01 00:00:00,47.13,13269.25,49.75
2018-08-01 01:00:00,47.0,12500.75,25.75
2018-08-01 02:00:00,44.89,12116.0,19.5
2018-08-01 03:00:00,44.12,11897.25,19.5
2018-08-01 04:00:00,44.21,11849.0,22.25
2018-08-01 05:00:00,45.96,12012.5,27.75
2018-08-01 06:00:00,49.4,12815.0,31.0
2018-08-01 07:00:00,58.77,14177.0,28.25
2018-08-01 08:00:00,60.52,15193.75,27.25
2018-08-01 09:00:00,62.0,15499.5,22.25
2018-08-01 10:00:00,60.43,15457.0,19.75
2018-08-01 11:00:00,59.1,15406.75,23.0
2018-08-01 12:00:00,58.22,15330.0,28.75
2018-08-01 13:00:00,57.8,15279.75,35.5
2018-08-01 14:00:00,57.99,15193.25,51.75
2018-08-01 15:00:00,58.0,15013.5,82.75
2018-08-01 16:00:00,58.24,15146.0,150.25
2018-08-01 17:00:00,63.03,15534.0,220.25
2018-08-01 18:00:00,65.0,15378.0,250.0
2018-08-01 19:00:00,65.87,15362.0,302.0
2018-08-01 20:00:00,64.0,15388.5,366.0
2018-08-01 21:00:00,63.59,15145.75,382.75
2018-08-01 22:00:00,62.54,15084.0,357.5
2018-08-01 23:00:00,53.77,14393.0,299.75
2018-08-02 00:00:00,47.77,13347.5,76.0
2018-08-02 01:00:00,46.13,12542.0,45.75
2018-08-02 02:00:00,46.78,12182.25,34.5
2018-08-02 03:00:00,45.21,12014.75,25.25
2018-08-02 04:00:00,45.3,11991.75,18.25
2018-08-02 05:00:00,46.81,12159.5,14.25
2018-08-02 06:00:00,53.06,12960.75,15.75
2018-08-02 07:00:00,62.21,14323.5,26.25
2018-08-02 08:00:00,64.66,15317.5,30.25
2018-08-02 09:00:00,65.7,15634.75,18.25
2018-08-02 10:00:00,65.7,15493.75,16.5
2018-08-02 11:00:00,64.99,15290.5,18.75
2018-08-02 12:00:00,64.15,15075.25,27.75
2018-08-02 13:00:00,62.85,15163.75,45.75
2018-08-02 14:00:00,63.2,15230.75,84.0
2018-08-02 15:00:00,61.94,15312.75,126.0
2018-08-02 16:00:00,63.07,15521.75,140.5
2018-08-02 17:00:00,66.42,15817.75,158.5
2018-08-02 18:00:00,67.98,15687.25,164.0
2018-08-02 19:00:00,69.41,15660.75,179.0
2018-08-02 20:00:00,67.72,15618.75,204.5
2018-08-02 21:00:00,67.1,15204.75,236.5
2018-08-02 22:00:00,65.44,15039.5,314.0
2018-08-02 23:00:00,56.01,14409.0,345.0
2018-08-03 00:00:00,52.37,13445.25,226.5
2018-08-03 01:00:00,51.14,12671.0,172.25
2018-08-03 02:00:00,49.09,12162.75,129.5
2018-08-03 03:00:00,48.35,11964.25,92.25
2018-08-03 04:00:00,48.47,11926.75,60.0
2018-08-03 05:00:00,49.98,12111.5,67.0
2018-08-03 06:00:00,58.7,12845.5,93.75
2018-08-03 07:00:00,69.27,14086.75,75.0
2018-08-03 08:00:00,70.57,15059.0,29.5
2018-08-03 09:00:00,70.26,15384.75,19.25
2018-08-03 10:00:00,70.46,15201.5,20.5
2018-08-03 11:00:00,70.0,14941.25,25.75
2018-08-03 12:00:00,70.28,14600.25,38.75
2018-08-03 13:00:00,69.77,14526.0,61.75
2018-08-03 14:00:00,69.13,14582.0,105.0
2018-08-03 15:00:00,64.14,14562.25,218.25
2018-08-03 16:00:00,65.92,14707.25,379.75
2018-08-03 17:00:00,69.72,15044.75,533.5
2018-08-03 18:00:00,70.51,14953.5,622.75
2018-08-03 19:00:00,75.49,15023.75,691.0
2018-08-03 20:00:00,70.35,14946.75,716.75
2018-08-03 21:00:00,70.01,14521.25,715.25
2018-08-03 22:00:00,66.98,14280.75,721.0
2018-08-03 23:00:00,58.61,13769.0,641.0
2018-08-04 00:00:00,55.84,13431.5,556.0
2018-08-04 01:00:00,51.51,12631.0,388.75
2018-08-04 02:00:00,49.94,12127.75,300.5
2018-08-04 03:00:00,49.5,11901.75,249.25
2018-08-04 04:00:00,48.75,11852.75,213.0
2018-08-04 05:00:00,48.73,11703.0,209.5
2018-08-04 06:00:00,49.96,11705.0,213.0
2018-08-04 07:00:00,51.73,11938.25,216.5
2018-08-04 08:00:00,54.89,12129.5,202.0
2018-08-04 09:00:00,56.46,12425.75,199.25
2018-08-04 10:00:00,53.79,12445.75,204.75
2018-08-04 11:00:00,51.68,12182.25,262.5
2018-08-04 12:00:00,51.11,11813.0,397.5
2018-08-04 13:00:00,49.33,11338.0,572.0
2018-08-04 14:00:00,46.78,10963.75,844.0
2018-08-04 15:00:00,45.05,10870.25,1211.0
2018-08-04 16:00:00,45.1,11180.5,1589.0
2018-08-04 17:00:00,49.7,11701.25,1749.0
2018-08-04 18:00:00,52.76,12121.25,1851.5
2018-08-04 19:00:00,56.26,12664.75,1846.25
2018-08-04 20:00:00,54.47,13184.5,1738.75
2018-08-04 21:00:00,53.09,13266.5,1473.5
2018-08-04 22:00:00,64.85,13484.75,1215.75
2018-08-04 23:00:00,49.53,13124.0,1099.5
2018-08-05 00:00:00,52.01,12476.75,881.0
2018-08-05 01:00:00,50.03,11799.0,795.25
2018-08-05 02:00:00,49.41,11341.25,713.75
2018-08-05 03:00:00,47.86,11115.0,661.75
2018-08-05 04:00:00,47.59,10988.25,607.5
2018-08-05 05:00:00,45.07,10810.5,550.25
2018-08-05 06:00:00,45.68,10476.0,473.0
2018-08-05 07:00:00,47.44,10278.5,370.75
2018-08-05 08:00:00,49.44,10246.25,340.0
2018-08-05 09:00:00,49.78,10221.25,339.5
2018-08-05 10:00:00,46.09,10182.75,270.75
2018-08-05 11:00:00,45.6,9934.75,231.75
2018-08-05 12:00:00,47.88,9964.5,219.25
2018-08-05 13:00:00,47.78,10148.25,201.25
2018-08-05 14:00:00,47.61,10358.75,188.75
2018-08-05 15:00:00,46.51,10536.25,235.5
2018-08-05 16:00:00,46.65,10758.0,299.25
2018-08-05 17:00:00,49.0,11610.0,348.0
2018-08-05 18:00:00,52.54,12396.25,371.0
2018-08-05 19:00:00,62.03,12990.5,423.5
2018-08-05 20:00:00,64.95,13575.0,474.25
2018-08-05 21:00:00,65.69,13656.0,487.75
2018-08-05 22:00:00,67.59,13853.75,505.25
2018-08-05 23:00:00,63.0,13412.0,485.5
2018-08-06 00:00:00,50.4,12701.5,395.5
2018-08-06 01:00:00,47.99,12077.75,413.75
2018-08-06 02:00:00,47.02,11665.5,460.5
2018-08-06 03:00:00,46.02,11534.5,525.0
2018-08-06 04:00:00,45.08,11621.0,576.5
2018-08-06 05:00:00,47.1,11896.5,622.75
2018-08-06 06:00:00,54.38,12713.5,588.75
2018-08-06 07:00:00,64.94,14047.25,505.25
2018-08-06 08:00:00,68.01,14991.75,370.25
2018-08-06 09:00:00,68.34,15098.25,245.75
2018-08-06 10:00:00,65.94,14865.75,206.0
2018-08-06 11:00:00,64.45,14763.0,144.25
2018-08-06 12:00:00,62.36,14637.25,85.5
2018-08-06 13:00:00,59.72,14826.0,49.0
2018-08-06 14:00:00,60.42,15028.0,30.0
2018-08-06 15:00:00,63.06,15171.75,45.75
2018-08-06 16:00:00,66.99,15544.25,116.0
2018-08-06 17:00:00,71.71,16132.25,192.0
2018-08-06 18:00:00,78.12,16205.25,271.0
2018-08-06 19:00:00,90.67,16162.5,404.0
2018-08-06 20:00:00,82.93,16152.75,523.5
2018-08-06 21:00:00,74.82,15971.0,655.25
2018-08-06 22:00:00,71.61,15857.5,799.5
2018-08-06 23:00:00,65.61,15249.0,843.75
2018-08-07 00:00:00,58.11,14233.0,705.5
2018-08-07 01:00:00,52.42,13400.25,544.5
2018-08-07 02:00:00,51.01,12925.5,381.25
2018-08-07 03:00:00,49.75,12688.25,277.25
2018-08-07 04:00:00,49.53,12663.75,170.25
2018-08-07 05:00:00,51.51,12872.5,107.25
2018-08-07 06:00:00,57.99,13529.25,67.75
2018-08-07 07:00:00,72.0,14746.5,42.25
2018-08-07 08:00:00,75.0,15578.75,23.0
2018-08-07 09:00:00,70.86,15840.25,13.75
2018-08-07 10:00:00,69.0,15591.0,16.75
2018-08-07 11:00:00,67.94,15167.75,39.25
2018-08-07 12:00:00,66.92,14816.75,125.0
2018-08-07 13:00:00,65.75,14770.25,284.0
2018-08-07 14:00:00,66.11,14720.25,376.0
2018-08-07 15:00:00,66.99,14674.5,297.25
2018-08-07 16:00:00,70.51,14949.5,234.5
2018-08-07 17:00:00,74.99,15339.0,171.25
2018-08-07 18:00:00,79.59,15373.75,103.75
2018-08-07 19:00:00,80.95,15593.75,101.5
2018-08-07 20:00:00,79.79,15798.25,137.0
2018-08-07 21:00:00,71.75,15676.75,231.5
2018-08-07 22:00:00,66.91,15651.0,524.5
2018-08-07 23:00:00,56.51,15041.75,827.25
2018-08-08 00:00:00,47.77,13339.25,1149.75
2018-08-08 01:00:00,46.41,12544.75,1249.75
2018-08-08 02:00:00,45.49,12127.0,1290.75
2018-08-08 03:00:00,43.9,11916.25,1344.75
2018-08-08 04:00:00,43.9,11871.75,1062.0
2018-08-08 05:00:00,46.66,12052.5,920.75
2018-08-08 06:00:00,51.15,12767.75,912.75
2018-08-08 07:00:00,58.71,13981.75,886.25
2018-08-08 08:00:00,65.06,14923.25,1100.25
2018-08-08 09:00:00,65.04,15262.5,1567.25
2018-08-08 10:00:00,59.12,15104.5,2019.0
2018-08-08 11:00:00,55.79,15088.25,2412.75
2018-08-08 12:00:00,55.52,14983.75,2450.5
2018-08-08 13:00:00,52.31,14925.75,2398.0
2018-08-08 14:00:00,49.9,14922.75,2403.5
2018-08-08 15:00:00,50.97,14962.5,2286.75
2018-08-08 16:00:00,54.56,15132.5,2060.5
2018-08-08 17:00:00,62.96,15501.5,1774.25
2018-08-08 18:00:00,65.7,15328.0,1426.5
2018-08-08 19:00:00,67.7,15294.0,1050.5
2018-08-08 20:00:00,67.49,15283.0,720.5
2018-08-08 21:00:00,68.0,15068.25,414.5
2018-08-08 22:00:00,68.01,14997.75,243.0
2018-08-08 23:00:00,64.97,14298.25,173.0
2018-08-09 00:00:00,50.57,13332.5,194.25
2018-08-09 01:00:00,47.47,12548.5,212.0
2018-08-09 02:00:00,46.14,12183.25,229.75
2018-08-09 03:00:00,45.07,12016.0,229.5
2018-08-09 04:00:00,45.29,12010.0,243.25
2018-08-09 05:00:00,48.97,12216.25,314.25
2018-08-09 06:00:00,58.01,12892.25,319.0
2018-08-09 07:00:00,65.58,14055.5,246.75
2018-08-09 08:00:00,65.99,14957.5,223.5
2018-08-09 09:00:00,64.88,15365.25,246.5
2018-08-09 10:00:00,64.67,15286.25,293.25
2018-08-09 11:00:00,64.59,15139.0,367.75
2018-08-09 12:00:00,62.77,14888.5,412.25
2018-08-09 13:00:00,60.0,14915.0,459.5
2018-08-09 14:00:00,57.56,15080.75,496.5
2018-08-09 15:00:00,56.03,15175.25,616.5
2018-08-09 16:00:00,54.39,15451.0,831.5
2018-08-09 17:00:00,56.54,15766.0,1075.5
2018-08-09 18:00:00,58.76,15691.25,1472.0
2018-08-09 19:00:00,56.9,15648.5,1923.5
2018-08-09 20:00:00,52.36,15608.0,2309.5
2018-08-09 21:00:00,50.0,15318.25,2919.0
2018-08-09 22:00:00,49.54,15121.0,3432.25
2018-08-09 23:00:00,45.78,14389.25,3755.75
2018-08-10 00:00:00,43.4,13414.25,3685.25
2018-08-10 01:00:00,43.61,12641.75,3536.0
2018-08-10 02:00:00,41.67,12153.5,3278.5
2018-08-10 03:00:00,39.38,11952.75,2984.75
2018-08-10 04:00:00,40.09,11916.5,2693.25
2018-08-10 05:00:00,41.25,12123.75,2366.75
2018-08-10 06:00:00,48.03,12778.5,2240.25
2018-08-10 07:00:00,51.33,13900.75,2153.75
2018-08-10 08:00:00,54.83,14774.75,2243.5
2018-08-10 09:00:00,53.29,14983.0,2392.25
2018-08-10 10:00:00,52.77,14803.25,2542.25
2018-08-10 11:00:00,50.6,14646.5,2545.0
2018-08-10 12:00:00,48.66,14233.75,2562.5
2018-08-10 13:00:00,45.55,14204.0,2466.0
2018-08-10 14:00:00,44.05,14361.0,2461.25
2018-08-10 15:00:00,44.7,14402.25,2543.75
2018-08-10 16:00:00,48.04,14651.0,2425.75
2018-08-10 17:00:00,52.18,15074.25,2476.75
2018-08-10 18:00:00,59.36,15083.0,2310.25
2018-08-10 19:00:00,61.95,15140.25,2127.75
2018-08-10 20:00:00,60.57,15013.0,1958.0
2018-08-10 21:00:00,59.38,14671.75,2035.75
2018-08-10 22:00:00,57.0,14412.25,2262.0
2018-08-10 23:00:00,53.79,13753.25,2355.75
2018-08-11 00:00:00,49.43,13392.25,2652.5
2018-08-11 01:00:00,45.8,12609.25,2411.75
