Date,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24,h25,h26,h27,h28,h29,h30,h31,h32,h33,h34,h35,h36,h37,h38,h39,h40,h41,h42,h43,h44,h45,h46,h47
2018-12-07,45.72777998345309,43.64661983181017,42.90498191169423,41.406135502716936,40.47976008933325,42.074721249432,51.33624760496584,60.77080390099623,64.79837246875748,69.60522334439605,70.2829624259767,64.69217443138388,61.54916886452413,61.575195472901385,59.6978603607194,59.01109450722552,59.26745427882898,70.88202159720632,65.33940894235214,66.5702305940181,57.30667375780138,52.29757190550154,51.00842827238662,47.57406574349496,49.47862408985561,45.429894037208804,42.10658315852934,40.49100024732823,37.9937413514682,40.60146043788769,45.50791259759066,47.99893437452691,53.187500620085494,61.900509752960694,65.26510841240241,62.55102734817883,62.027318514338795,61.63844785166288,58.58948435939624,58.23895384508573,56.65105659471438,71.15556115684456,66.5242585275457,64.20968102275249,55.77651645546527,53.36521071531605,54.074111161707194,49.24505753014018
2018-12-08,44.60065301011696,41.311874631631525,39.11188011046941,37.37148799480615,35.21961277635127,36.53919649471909,40.17692902886394,44.10308724719438,49.04653043878661,58.613287648164565,56.8512367499014,57.30608710283671,55.67807256830589,56.221457352346725,54.14304339007605,52.21838019297637,52.51990067882792,64.68126332154357,58.14122843364066,56.25979443958791,52.3914502111252,54.846967449937466,53.72607778357796,44.88240986587388,44.652884508248995,41.983774941718224,40.03860256142646,38.33444306406987,34.02613719305375,36.18131927271607,40.66991754534667,40.46595721886575,41.91563648058643,49.31566430104123,55.96665584467077,56.05546519986634,56.316042929459606,53.08211992046744,51.221970581926655,49.11057759822434,48.52328587037135,61.17211668108152,61.22085141952169,60.23510549786862,55.2817752031283,52.76383540514579,51.42717966136723,47.469556799250874
2018-12-09,45.1035522807228,43.24104937593814,40.77472706571366,37.541447361255045,34.81010470576598,36.54666166820468,35.90201737640668,28.190639310494287,36.974857254812,47.33687392223243,47.95893408768211,56.1586247140319,54.879770704478815,54.46181114067708,52.654394301637765,51.38731482205196,51.26018187884094,67.0490889285829,64.63887497531418,60.50934129247072,51.58737630550355,47.43244887588741,49.49710308677904,47.68185909526952,46.38943236033424,42.104963885744866,40.41336857131371,36.734894632404426,40.63252137723464,40.467275171943314,51.603879776229874,59.80532126073334,60.66098149220673,67.01746052557664,65.78822133599155,64.09387549091598,60.02546555467372,56.13998022813901,58.13913630152438,59.36394109686101,65.3500884642662,77.73615429306426,67.04061722399318,61.22294099279841,53.133332015669964,46.51139616908928,44.552525167393206,46.71680819458621
2018-12-10,44.83420415673833,43.08895482093853,39.78743481477107,34.537923027956126,35.25031285020946,39.08459791299772,54.53304602443984,62.3986981126608,67.18214802549038,68.47068780835217,71.80900733021525,67.34109004078745,59.72353534415939,59.40226119949513,56.92533002409709,58.27749544028245,60.70990643832936,72.94396786058874,74.51767682336741,73.70105475626585,62.09425163693568,49.584867267522085,48.16959483805172,46.41224944792653,41.57051438793873,43.13592837434322,43.0643062138338,42.44385845702433,43.644327185732806,43.99886946820514,50.91004853280892,61.58807563382179,66.48042464509774,69.68377348443134,68.65595230998277,63.806817886284435,58.91224659086137,60.53126311500417,59.75054244500292,61.46832343275699,68.03196587307899,82.00292147767405,77.91113366330153,72.22637401877061,63.494760488083244,59.236543136371644,51.42501670466507,50.13149237526788
2018-12-11,43.058622449603,44.65189192957888,43.94523046332878,44.61131306866407,42.008935508349936,45.07383011292898,51.894939095062,60.918106835803016,62.940347471354364,69.13725664778102,64.04783900890025,62.7822176275021,63.69241847351319,64.07814960955459,62.5676569256863,65.99925000326162,76.55457281415605,92.84701939782174,82.70021952497036,68.69154140864202,62.895763509050376,57.07406150129894,49.92080537749154,51.5025375648226,47.88624761758524,46.98449985815932,46.62856903897081,45.6530517229044,47.283987751017584,49.5073254816238,54.474722842153064,64.69407716838886,69.60743042313123,69.66450775160092,70.24314815367133,69.50508583766461,66.75429314028761,67.72798841521215,68.81690178239072,71.58735367751078,73.38370989974685,85.56512362391942,77.60854205004806,66.74234919644378,58.52047288969051,51.16143749054397,49.502046334079914,46.98725684543226
2018-12-12,49.28599214632002,47.399114305874285,46.020961731682505,45.96136459028499,45.7255188147259,47.57235765849793,56.16987087653466,71.72834423464353,72.7795498583774,71.87698459753648,70.0558289137218,68.69662606368846,67.1489814057223,69.04805305110737,68.10520315483677,69.42070416380355,69.62862408416103,79.31089703780378,77.31901747346984,68.91959481110362,61.30922378778555,55.11280118611696,51.67231403451756,48.62759098171389,48.505311969791315,45.18112861206006,43.89034986802933,43.64845536821259,43.45068280409674,45.77860964789499,53.006716075757595,63.300247895929125,67.36842415013143,68.41267209545902,68.69574325532884,66.93877839852077,64.35262816851609,64.29663212276823,63.73154370617243,64.85931142637484,68.8153871806287,77.16849183497608,73.95086575838633,71.39111759046271,60.972074514680614,56.26654379495119,55.12058209553301,50.52981059791313
2018-12-13,49.2862603822546,46.993737707067645,44.18601815954589,44.192302635607874,45.09058936489232,46.68207093408877,55.706465486633874,67.60290250585533,74.35936993376976,73.96465383505098,74.29432776559182,71.66177813578045,70.14149503442118,69.35240540688616,69.1785279229014,70.18775830641022,74.44136036494154,82.65899643287997,80.28737062261375,74.46633833087594,65.31965199093472,55.38327471760712,56.48549859383859,51.87827988175042,51.59196636557347,49.3396403426189,48.86484383872238,47.67001718476859,47.865444000651074,50.396749323662014,59.11711387242428,70.8393694602928,73.2041994188806,74.99351438946536,74.5374733329855,70.92736458451189,72.12429695578949,68.58110840035974,65.81113576373177,66.98661471884344,66.73450391753286,82.14701093425049,79.81696733328846,74.66875320091391,64.79786541097874,56.80659797053608,55.97509651644842,52.2456933124353
2018-12-14,50.17009781291814,50.43521695503372,49.03246715096854,49.16547216464205,49.644083304569925,51.77422214728646,60.90249918621324,74.10043422956957,78.74134804517561,77.28589222034519,74.30218604209915,71.02693820922288,71.89512665414605,68.21104423819435,65.9293199492542,68.42274773643018,71.43634558903278,86.06828618024983,85.46489329229365,78.50539512700072,66.53358801401626,55.58765277884168,56.75287198288455,53.47048419398544,57.71328395344145,54.334492069889016,51.04177360641868,49.071753154964775,50.70651082428758,48.934125578741664,51.07119292948363,57.706310183456694,62.426799751535405,67.42773228257484,70.42071644237075,65.72874525412168,62.76124610462005,59.574164846325075,56.81893013678473,55.0826184393985,55.85240125051532,67.99455275651974,67.71345020264015,62.669963686874,59.4176939516546,48.95145486124318,53.824042952105515,49.2819022166908
2018-12-15,54.22215332266723,54.00214780622963,52.09779105738304,50.94677025789974,50.10246258262946,49.677528446378886,54.94555007466798,63.1801812483655,67.37800658933122,72.28359309991038,75.74673439122294,72.18036203993435,70.99579546464332,64.79004990353931,58.629506334305006,56.75283545876638,60.70656488636906,71.93259433555761,70.85752033661112,66.05427491197977,61.541239604623954,52.60790655822841,54.540951770046256,49.471716488715735,52.996798743574,49.71482199799817,47.59027751885196,45.80231559463439,46.85073347124569,45.40437169811653,47.4385172309281,51.954763161922756,51.800788135873496,58.42857233311004,63.477268877142315,63.980009329992626,64.84272965394399,62.27601584802267,59.4039860913746,59.30887451974214,59.602199158061026,69.97554151721232,75.46806977167535,72.85530119124459,67.88849741753323,58.54770178435695,57.57172354995222,51.70587159075858
2018-12-16,49.7662608099337,47.60165811529669,45.37940263230333,44.228408071827694,43.61731414485791,43.35686464686794,44.65443188390441,45.19651047356837,48.27819380978404,54.62017212311628,58.35417467681175,57.09921612239233,65.27144418230561,61.88266309840787,58.61761332906863,58.27204416758882,59.54067307817204,68.5828532286412,71.05739246392126,70.44738534375729,66.52732172651665,57.79247993840626,56.39997547891945,49.59973259466578,52.21973947578644,48.49670540547947,48.1740015916827,47.03450947267826,45.60395113273365,47.60820248026111,58.87593251118408,70.62798057731948,70.82520978393192,71.86856375523641,78.75430528998149,80.64007280998824,80.24411931197521,78.42137565739343,77.71238909928476,79.92561919300462,75.53357679419656,85.67835929056471,82.45080489439442,76.82422271887917,66.02513360929414,58.12733092402435,56.01846417078022,51.16445858309794
2018-12-17,52.64981681856011,50.26529311740474,51.75711062037328,50.06211423858953,48.26040872541404,48.88826555951333,66.03580004742756,75.26699745412299,78.4570034970692,80.08250297919042,85.90567250771282,92.75398713741777,87.88904104797375,87.74222094613069,84.45304967503418,83.61363513013735,77.02132697134616,87.4788583370709,86.04008269572915,75.11502309048281,68.66982454296544,60.1915378798321,57.91209958358707,51.30739263857964,51.84234898719066,50.31384225141277,50.46310795400449,48.051236361890595,48.908498016844185,49.44285634665895,57.553770585924134,71.03859338353809,74.75729980932911,76.51628929181938,74.58694175505495,70.16368471940302,66.87353983692502,65.83659298965001,61.79023230927065,62.030975724892585,63.6071341930926,73.97914563478707,71.79730661603246,63.301564667796455,60.22638542629147,56.206406973577806,54.09677741974355,50.67847867875603
2018-12-18,51.42519469881793,49.19633911833493,48.88604366269415,47.97159881540473,48.66169635695258,49.90689148416812,59.07727899508996,74.63070157765658,78.85311700156053,80.63365198757938,73.82272136089283,70.57430845444671,68.7834811624039,66.82002652345034,64.09761930354591,64.93621295370929,67.74036143523008,75.50148138447497,73.58946699556718,68.35742103406564,64.82046893215,62.78646245341238,57.01821992886448,51.19448645387895,50.569294601399925,47.49941614996939,47.2149590917482,46.80288571601527,46.15521331242432,48.77432289168945,58.978455135426955,70.88528543316183,72.94217888518699,78.72994838894921,74.6719049506702,71.11710965461877,71.80711640181092,71.79893026635548,68.84975416518951,70.92234246387727,69.10847183852063,82.56715177421461,76.58429385012121,69.9719715393061,66.1309952416887,58.6620798481031,58.479285770128016,52.516994337515825
2018-12-19,47.18166073867228,45.62391466811125,45.44677791504151,45.19645101240634,44.902323491155215,46.81900409194265,58.07569874064381,68.13811235712994,70.55927769595608,73.44518899489773,68.5189409590407,66.31226247331088,69.20812642946912,69.16903153445064,68.30382384587713,69.65294610056893,68.33764315517752,79.3049464947627,71.63264276151415,63.577600445274285,60.96759465637993,54.544452053339775,55.885552727102265,51.03635647476452,49.11019992328461,46.68605560623999,46.790847600879445,46.09415618928449,44.35662940687577,46.995272786707105,56.26987714589315,69.30794741826455,72.51293837366963,75.37321319184119,73.67074988707695,71.9036449621022,68.6876369718821,67.28916681223922,65.68076236651036,65.68652343333375,67.77521900409813,76.2407817556266,71.63698014165699,67.39504363602968,62.29565833474855,55.752881990322805,55.264645717354675,50.42309480879934
2018-12-20,50.55330325755929,49.24233354079299,48.78904444680302,47.481942119388535,45.96539930232607,47.661424528007615,58.78635439994329,72.65740541981654,76.7554733864572,78.29779344046645,75.98954739042198,72.15336629131089,70.10326375409919,69.92999334608193,68.18523244663999,67.84399199089457,66.13096464037702,75.40228696637166,73.87223828106137,71.32565609929478,66.39094494195255,60.512961942180354,58.72321124956045,51.9301684151563,51.611346985373785,47.82468259768383,48.23840782379771,47.51653943966756,46.154195224826715,48.18658502711771,59.57771621795189,71.56967375644493,73.65741567032146,78.79003973849174,74.48504873081379,68.41353410329232,64.11079994210719,63.40246479864268,61.99619794308874,60.93279313802583,62.1154524550632,75.41858914503221,71.54856463230857,66.78288724303145,61.06378538020674,57.49108254208429,55.42952243746202,52.188872814460716
2018-12-21,48.05689313120742,46.859908468675016,46.70149556805006,46.48300490556549,45.80647260050159,47.24534812903608,57.27610139051426,67.43684872973954,71.78287893559317,73.01811813572998,69.97928494405878,63.24683885724517,59.66857612131087,59.92395772267525,58.26170569740288,61.48959892663551,64.17967077559027,75.56217092213473,70.65145495583754,66.00677633153644,58.74855694908128,52.56376253818598,51.73787537167037,49.10351815606424,50.39894404350913,47.57773832876594,46.223410552079,44.38961039299347,43.307491834289465,44.958881389683604,48.72276006353991,54.61959249847627,56.756825659828635,67.06773531524588,67.66957005327349,62.77355372319239,63.44431372640608,61.45311722411351,58.898546813090114,59.069223943247735,60.61595073773297,72.30861925139689,71.74644733906382,68.57746144865332,65.53560386608122,56.79540738603249,56.83361124490352,50.60081832150776
2018-12-22,48.241326460130594,44.96058908920036,44.04836986528982,41.981975498726754,40.53238602053306,42.1813058586378,46.77619623885899,52.27794690162705,56.614611705750455,63.22785084949125,64.45103607118949,58.42972298038795,60.65445212913432,60.12809575566413,57.56530977878791,54.42585608818895,56.67487704566953,65.02931337411638,66.04445412457446,61.69987290330222,59.287279262149006,56.7448851429107,54.08208278976724,47.77642536412456,47.25663367777261,46.87707974396457,46.71752182391361,44.10966106701657,42.64330869761039,43.74040151982827,48.63880706014523,49.81603465104624,50.855413381346445,54.57992406976714,57.92883296798749,61.429267580061534,60.803264460429475,57.400425030260095,56.81664333711774,56.76801084568562,60.02307326934416,72.20874822223436,77.16892924708898,72.90299544093403,65.1235269295737,58.885497485039615,56.85210045914333,53.698677946286466
2018-12-23,52.59543112976188,48.432475370558095,47.31212330586564,45.43470565609035,44.3515782125622,43.86648426618999,47.16133959357713,49.47516146682102,48.40920079903775,56.3928016186211,53.519213733571696,60.77758283049745,62.26110426439652,59.32109828616933,58.193023738492826,58.69863501890266,61.05658809647901,73.7237150339428,80.74527469726729,73.85300834591865,64.96138309351021,60.07286519352523,58.28792367312619,57.17280287520691,49.415087781391215,47.054625824079714,46.055213047569424,45.194503889627455,45.62502491288641,48.7983028068322,59.5933687392246,67.12716159870342,69.26439915995752,69.65946305802908,72.47444405930642,70.99361458320992,68.61446480750497,66.86755434523079,68.76039631228446,69.56634445248852,73.67647872775422,90.13185518277118,80.1440470987588,71.22334965876934,62.64477228426724,57.452662900983256,54.9275125030184,54.19204883511097
2018-12-24,48.61418952838478,47.07569369076096,46.80890042142847,46.68413116799822,47.14360388969492,50.476733888396765,61.49929204060643,69.22796903468368,73.5266964283748,71.49201257478657,68.41041201525758,68.56924682302355,68.40036719082117,66.64888197904853,71.38531887446294,74.80895525515984,79.1931609244058,90.79885374400484,79.58744975755647,71.4288912260353,62.83895402983261,54.88246765904013,52.577709774714776,52.281315598740974,49.76745491678134,49.41411554242273,49.19842437176325,46.504493122189054,48.43013945581046,50.618258450611904,57.38089553464012,67.95290062156056,72.2078945817663,71.87545644882789,71.03759115273284,65.09583117559167,60.938643987157015,64.16261558605972,64.80364426796143,65.35221592390297,67.58225675731134,82.70183185709594,73.19250634036136,66.78550014855888,59.27392219786423,56.958673957925924,54.26011292783616,51.08286523487671
2018-12-25,47.73463737712689,44.650003996675565,44.52053515509906,42.21866109639936,42.22968099061971,46.97240475596282,53.41532166395709,63.71887126872214,68.49308618849868,73.49591849943035,62.73818930557777,57.263578005646586,59.41224985865027,60.33981349776085,65.55713737893022,67.49808058818888,73.89417443298036,82.07358313516482,72.46291075790205,63.26113279899819,55.24815741914745,53.68860038966135,53.89244041856496,51.55732761793556,43.804452786899695,46.44167275747249,45.397908841099536,44.341011267227415,46.882712229379464,47.9095762631073,54.428851864723995,63.31677716689717,66.40460699433142,71.4863823751653,68.91319811048454,65.28168706893155,65.99584667225363,62.8796667144543,64.63375313160137,64.57695920388834,68.68440231433236,82.57165964965384,73.41613422721379,65.2524981715759,62.610769240763446,57.97787473563564,55.77184408879975,52.07857098924379
2018-12-26,46.70811485544492,48.28116922816282,47.410818344887566,43.66549299436935,44.93414698895559,44.47155229768104,52.42006635033831,58.02257419511082,62.58002380830385,65.21699751908834,54.9591007419759,51.77988683842044,53.724280932013535,54.68949324038762,54.29481932715312,59.56844256758036,63.24670406279766,68.49271328512008,71.5295379675743,70.23200739906173,62.589107357797786,56.27408671237864,53.54593362268154,51.28480337108338,52.17524372576393,51.594314606011025,51.77863631332934,46.59405224190203,48.18697686521241,50.82925064335935,56.73483161208299,66.7036246784222,70.28999126288146,68.23003523138622,66.59017598495812,63.60518068102053,58.22717441680973,61.04601510642614,61.860358895715045,64.1851448299002,66.97379349637411,73.80675640051156,72.70635625527427,72.53226079998201,62.38168926752939,60.6321582529761,58.84924701236453,53.67229883647846
2018-12-27,51.53486005490298,48.23152024054026,51.604220432502906,47.1726362836545,46.488384334084216,50.13108788789012,59.23659670515818,65.93054416495434,68.4011878480517,66.53429935908383,60.06857751425792,57.38580086040618,58.9639861284339,60.39474359991072,58.95728945113083,61.23389463929287,64.33904892294908,70.87760489077043,72.39355108076536,69.37410166468715,56.66461385414544,60.1462448460121,55.71646237941957,53.707386363101904,53.92287374973966,49.98014640710492,49.17286464545292,47.32098779389068,46.01550877975531,50.48013769663132,57.157848941400516,65.1236201453802,67.74519722144385,66.13465353197728,64.94035793127775,58.947906929583525,57.3909841715496,56.439378704057056,58.81841329514488,59.67168904710289,62.64378363065348,70.84296987814565,72.88066307280744,65.37158764724292,59.12793742916146,56.383783842682654,53.53895824996356,51.85278709562579
2018-12-28,53.70614992255311,51.526942065111,48.06420062944471,49.513785025247685,47.38209775305865,50.721673443851245,60.46277792825621,70.31856965103292,71.46412029176008,71.8637492378659,69.4820384963237,63.407658201514536,65.91554911128874,62.76314903808041,63.94484940581008,64.57760612174198,66.48797816190465,72.21687887324012,76.86541582707325,70.84504993652847,62.81731116443592,59.9184704881574,56.27505525476335,54.35627126425556,55.949531068936764,51.61420991267498,48.118386467908635,45.27119334424843,45.29930743410638,44.988274057047,46.63133631879516,50.36821479396198,54.39175083967707,59.06102438582074,57.65329159719488,53.48857690720355,52.37002271817909,50.92672305822245,47.468304995226866,46.99061744387463,48.920534446200534,56.54518895518907,61.323810738416825,56.49797687654272,52.70874791811238,50.15681050155978,52.4690291121708,51.49747635283829
2018-12-29,52.002709380121146,50.28355674499355,47.253644410321066,44.626549926231576,42.695072717667855,43.17123187815099,45.90969541550617,50.22710532204383,53.81052275548844,57.16622056538111,56.247423696744704,52.70821062740723,53.7357667062265,51.49804181175176,46.8049333255512,46.82572755949847,49.12917507146631,53.847165166942005,58.90204696679228,56.39065310656559,50.8059045137871,50.23935529450036,49.479155908318674,49.41924196380311,48.15090033166539,49.44265628173821,47.62542502879009,44.05941447970136,44.11205987769522,44.57152058478301,46.636122383002714,48.41546019309445,46.58821889335986,50.915353080277015,52.68771686269801,52.16160050807596,52.97900570467837,52.655192589823535,52.132893251904584,53.137083977829704,55.27769363565795,66.56804367973216,71.38254239467173,68.89764144498389,66.89468538806089,57.70359406163068,57.48326496687271,51.62426965167548
2018-12-30,51.306625968340505,49.51318705012095,48.77405089352814,45.86436759936372,45.12691168324772,45.47964506617503,48.83020526973025,52.944860395008725,49.20165449565963,56.71912779923159,59.274440005028325,57.534131194840285,59.66544945011098,56.34097788855729,56.4141064577784,57.9562719218441,60.06130414467514,72.48863418277705,78.73902402878203,76.24902681530018,71.50602057073453,61.918764560185714,60.728130934901344,55.12020379815058,53.50437582490637,48.74151049234065,46.54385728810284,45.77137815827946,46.52439679533685,47.459242414281334,54.44470673775886,68.4660186106076,67.16840750324867,68.27082914712021,70.2945998292688,70.31756763572122,74.21431420491861,67.58496142731062,64.3238457482978,65.52163284110078,68.91590131258997,74.27535659203684,74.07525886709462,66.85071469849701,59.72896807618997,55.1519341455424,55.66437398005331,52.73788449272778
2018-12-31,50.46063589931182,48.35086052228891,46.7976649341581,46.61406654960683,50.58343562915381,48.218207093537686,54.50902100613867,68.0022705266877,69.82119765725486,69.0227960417759,65.7632118404075,63.67945337533617,66.69900606790989,59.77226213635151,59.83838103099904,62.36979774808913,63.90477311414083,71.27097838967924,72.6020268853108,63.6665852703275,60.76792263099563,55.98456396624625,55.33990567046653,53.74215433730515,56.87163127518902,52.78557358440124,49.886632003601264,44.74191387169328,47.972213961787304,46.50025161295957,54.34440239347649,65.59398451985845,64.28825403718973,64.39641956509814,62.97117357289886,58.8036281142971,57.41999531882516,56.01604007612124,56.65133027093713,57.081225781558274,59.22102397090769,67.03686567206313,65.86058084962227,62.080816570594415,57.061271772713084,58.010387562557995,55.26766880757157,50.64837091834642
2019-01-01,45.35779292478609,47.934024060438446,47.14608242705739,42.71321253595229,40.92759224604551,44.99338222569265,51.2958304842303,61.53093803640104,61.43202119744875,62.30466516939936,61.23149095595184,54.48800769615974,55.35472063159138,54.82945574057885,55.59844332555726,57.460879768972426,60.87748561102896,66.76526027946663,64.82945415116124,59.49720566956726,49.34026351549487,54.7137940607901,52.35130775771097,49.603214853848094,48.80007800517134,47.75211516600033,45.94512729494399,42.65375707394909,44.33219927584627,44.88940476185443,49.66858099716472,59.66645949939323,59.89337624718153,62.730690022463776,62.249436870185384,58.76450559796001,56.89483710715227,55.70493321659061,59.27777453917171,61.726603919597586,67.21556276627223,74.39274410409557,72.94156714201037,68.5756727760478,65.15299812884392,61.332919011604915,57.71971705559524,52.43097275089497
2019-01-02,45.69458962009332,48.452269864779225,46.60623484010366,43.48013176651432,44.5025444178692,43.84307684368384,48.10275952020879,55.92801718792094,54.63717860121801,60.217815551730986,59.75020489655154,56.9144584340224,59.133314687422505,54.061131363217385,55.74768128199342,58.49199164065176,60.85802978038672,65.7562900287226,67.01606836818453,63.05638078229664,59.61220298730036,58.20995053196924,57.01369807333523,51.88860307156415,51.397291595219514,50.3666614662031,50.682280027701076,48.61079164123386,49.33758167280492,49.443867804514724,54.841637203839724,64.63945914041697,66.67746620359311,65.02841910965228,65.2503162604812,61.13742181301346,57.53584058101721,55.769171095175835,58.10105050818767,60.3701859114858,64.44100428650091,69.5043168483584,71.70738637681937,66.5273715518294,59.29379177964829,56.951386104742475,55.594352370420765,54.22434911840235
2019-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
